nomeEntidade,anoCadastro,anoExercicio,dataEmpenho,licitacao,numeroEmpenho,idElemento,descricaoOrgao,historicoEmpenho,tipoEmpenho,mascaraElemento,descricaoElemento,credor,valorEmpenho,valorLiquidadoEmpenho,valorPagoEmpenho,saldoAPagar,categoriaEmpenho,numeroControleProcesso,modalidadeAplicacao,idRecurso,descricaoRecurso,tipoRecurso,finalidade,tipoPoderOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,descricaoPrograma,idProjetoAtividade,"descricaoProjetoAtividade","descricaoAplicacaoRecurso",grupoElemento,"descricaoDetalhamentoElemento",valorEmpenhado,ValorAnuladoEmpenho,valorPagoRestosEmpenho,"valorRestosAPagarNaoProcessados","valorRestosAPagarProcessados","valorRestosAPagarCancelados",saldoALiquidar,saldoAPagarLiquidado,contrato,anulacoes,itens,liquidacoes,pagamentos,dotacaoOrcamentaria,convenio,documentosFiscais,parcelas,documentosRelacionados
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4373,10722241,"SEC. MUN. DA FAZENDA","Ref. honorários advocatícios, extraído dos autos n 5004554-47.2024.8.24.0020. Cfe. Doc. Anexo.",Ordinário,33903966000000,"Serviços Judiciários","credor_6b28d6a9-6546-4c35-84a2-b444398755b4.csv",2000,2000.0,2000.0,0.0,CREDOR," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gab. Secretaria da Fazenda",Administração,"Administração Geral","OPERAÇÕES ESPECIAIS",1001,"Amortização/juros/Setenças/Ações Judiciais/Aposentados e Pensionistas"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Jurídica",2000.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_d435796f-cd7e-4f02-be4f-d18712685b81.csv","pagamentos_ffaa07e1-68fa-4fe1-a802-0ed4ff830fe5.csv","dotacaoOrcamentaria_5409c49c-8fb0-43a6-975d-93a7537894e6.csv"," ","documentosFiscais_30ff05dc-f5f6-4c85-84fe-bfa5e206feb9.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4374,10722241,"SEC. MUN. DA FAZENDA","Ref. honorários advocatícios, extraído dos autos n 5004565-76.2024.8.24.0020. Cfe. Doc. Anexo.",Ordinário,33903966000000,"Serviços Judiciários","credor_a87d46a5-571c-4b7c-8e03-f44cc0059c78.csv",858.82,858.82,858.82,0.0,CREDOR," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gab. Secretaria da Fazenda",Administração,"Administração Geral","OPERAÇÕES ESPECIAIS",1001,"Amortização/juros/Setenças/Ações Judiciais/Aposentados e Pensionistas"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Jurídica",858.82,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_c9acd206-b798-4483-acf1-fceda0fe74ce.csv","pagamentos_1f8f7cc8-0ad5-48c6-9125-7dd8ffcf77f5.csv","dotacaoOrcamentaria_fc634bcb-b0af-4a8b-9ab9-9e2a766b3408.csv"," ","documentosFiscais_d4279861-06f2-4283-954f-ead0ccd21c0a.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4375,10722241,"SEC. MUN. DA FAZENDA","Ref. as custas, extraído dos autos n 5029245-96.2022.8.24.0020. Cfe. Doc. Anexo.",Ordinário,33903966000000,"Serviços Judiciários","credor_cba1830d-4cad-4b32-a7fb-845afbb63bdc.csv",258.27,258.27,258.27,0.0,CREDOR," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gab. Secretaria da Fazenda",Administração,"Administração Geral","OPERAÇÕES ESPECIAIS",1001,"Amortização/juros/Setenças/Ações Judiciais/Aposentados e Pensionistas"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Jurídica",258.27,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_ee6b19f7-839d-4123-ac88-a1e8aca0338f.csv","pagamentos_255f551b-f3c7-4121-9089-d8ba170732b8.csv","dotacaoOrcamentaria_fc583edb-f69a-4816-924d-f5c02a0f0bc9.csv"," ","documentosFiscais_dbca0ec6-11de-46f9-bb07-27542515ad53.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4376,10722419,"SEC. MUN. DA FAZENDA","Ref. Restituição de IPTU (Imposto Predial e Territorial Urbano) e TCDRS (Taxa de Coleta e Destinação de Resíduos Sólidos), de acordo com o processo administrativo n 689963/2024. Cfe. Doc. Anexo.",Ordinário,33909302000000,Restituições,"credor_9bfdf79d-5bc3-46b3-a163-16d28f5c5c25.csv",1599.05,1599.05,1599.05,0.0,CREDOR," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Arrecadação e Fiscalização",Administração,"Administração Geral","GESTÃO FISCAL E FINANCEIRA",1022,"Manut. da Arrecadação, Fiscalização, Cadastro Imobiliario"," ","OUTRAS DESPESAS CORRENTES","Indenizações e Restituições",1599.05,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_127e31af-f8e0-4e24-8941-9f787db61779.csv","pagamentos_b22239c9-0ece-40e9-bbbb-c073e6f72bab.csv","dotacaoOrcamentaria_0cf36aa1-928b-422e-afbc-c9580b9a5063.csv"," ","documentosFiscais_b8871edd-1f5a-46c1-8451-3858f4bffc66.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4377,10722266,"SEC. MUN. DA FAZENDA","Ref. prestação de serviço de aquisição de Certificado Digital, para uso do servidor Roberto Luiz Burigo, do Município de Criciúma/SC. Cfe. Doc. Anexo.",Ordinário,33903999000000,"Outros Serviços de Terceiros - Pessoa Jurídica","credor_72067bd1-2b33-4c25-ac74-bb1a72ce54bf.csv",400,400.0,400.0,0.0,CREDOR," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Arrecadação e Fiscalização",Administração,"Administração Geral","GESTÃO FISCAL E FINANCEIRA",1022,"Manut. da Arrecadação, Fiscalização, Cadastro Imobiliario"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Jurídica",400.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_68c90ce8-c889-443d-8501-21060667365e.csv","pagamentos_26965460-b808-461a-9788-79202925dd2a.csv","dotacaoOrcamentaria_0ff1b0e1-ff15-48c5-9543-5422f2e818ac.csv"," ","documentosFiscais_73266e6f-1183-4272-b971-793045c59ab0.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4378,10722266,"SEC. MUN. DA FAZENDA","Ref. prestação de serviço de aquisição de Certificado Digital, para uso do servidor Murilo Barbosa Flores, do Município de Criciúma/SC. Cfe. Doc. Anexo.",Ordinário,33903999000000,"Outros Serviços de Terceiros - Pessoa Jurídica","credor_afd39d66-a370-4657-a8b8-30a76a1c67de.csv",400,400.0,400.0,0.0,CREDOR," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Arrecadação e Fiscalização",Administração,"Administração Geral","GESTÃO FISCAL E FINANCEIRA",1022,"Manut. da Arrecadação, Fiscalização, Cadastro Imobiliario"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Jurídica",400.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_fd98973f-0553-4f03-a065-a4a4d67870c4.csv","pagamentos_80693333-b3a8-4e55-900d-bbc5d6cdf48a.csv","dotacaoOrcamentaria_76b27832-7b7c-47d8-a78c-74ff324a2199.csv"," ","documentosFiscais_cfda86a2-d15a-4254-b2e3-2c67d882b386.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4379,10722266,"SEC. MUN. DA FAZENDA","Ref. prestação de serviço de aquisição de Certificado Digital, para uso da servidora Renata Brunel Matias Ghedin, do Município de Criciúma/SC. Cfe. Doc. Anexo.",Ordinário,33903999000000,"Outros Serviços de Terceiros - Pessoa Jurídica","credor_7b4648e3-25bd-4038-930d-e22088ad8336.csv",400,400.0,400.0,0.0,CREDOR," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Arrecadação e Fiscalização",Administração,"Administração Geral","GESTÃO FISCAL E FINANCEIRA",1022,"Manut. da Arrecadação, Fiscalização, Cadastro Imobiliario"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Jurídica",400.0,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_e486df16-a35b-44f8-97c8-b6f59cc028b1.csv","pagamentos_ea732330-f545-403f-853b-fa9e971c3aaa.csv","dotacaoOrcamentaria_3cc6bfdb-cb8c-4b1a-8744-ea9bc075ccbf.csv"," ","documentosFiscais_6c611fbb-ffc2-4500-893b-c8cd8a0096a2.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4380,10722296,"SEC. MUN. DE EDUCAÇÃO","Ref. A.R.T. n 9349930-5, fiscalização da usina solar Nicola Tesla com potência em módulos de 1254KW, potência de inversores de 900KW e subestação abrigada 1000/1250KVA (ventilação forçada) . Cfe. Doc. Anexo.",Ordinário,33904710000000,Taxas,"credor_74c894eb-2fee-4055-a941-6f7524e0c8ba.csv",99.64,99.64,99.64,0.0,CREDOR," ","Aplicações Diretas",150010010101,"Receitas de Impostos e de Transferência de Impostos - Educação",Ordinário," ",Executivo,"Unidades Escolares",Educação,"Ensino Fundamental","GESTÃO DE QUALIDADE NO ENSINO",1032,"Unidades Escolares - Ensino Fundamental"," ","OUTRAS DESPESAS CORRENTES","Obrigações Tributárias e Contributivas",99.64,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_6c41724a-0d3b-4f93-8c5b-59ab62d81ce6.csv","pagamentos_7a46c659-ef2b-462c-8019-a0fb4eaac36e.csv","dotacaoOrcamentaria_ba4ffc28-0e3d-4fd6-8ae4-31b1bccbb39c.csv"," ","documentosFiscais_c354fb32-b53d-423d-9c6e-c1631f55000a.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4381,10722296,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","Ref. A.R.T. n 9349930-5, vinculação do servidor Cristofer da Silva Jacinto com o CREA/SC, com horário de dedicação de segunda a sexta-feira das 08h às 12h e das 13h às 17h. Cfe. Doc. Anexo.",Ordinário,33904710000000,Taxas,"credor_932efc48-9803-4dc5-96ef-93a533085f54.csv",99.64,99.64,99.64,0.0,CREDOR," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,Obras,Urbanismo,"Serviços Urbanos","AVANÇAR CRICIUMA",1073,"Manut. depto de Obras"," ","OUTRAS DESPESAS CORRENTES","Obrigações Tributárias e Contributivas",99.64,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_66f24155-f88e-48fd-a354-bff9af6a991e.csv","pagamentos_68e4a4c8-44c8-4226-a297-2af3ddedfc64.csv","dotacaoOrcamentaria_24dfd184-7027-49b9-8ec2-8e7a5c6c2a96.csv"," ","documentosFiscais_6e631b3b-5115-475e-93f2-e33739bba180.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4382,10722241,"SEC. MUN. DA FAZENDA","Ref. guia de recolhimento judicial, para diligência do Oficial de Justiça nos autos n 5006074-42.2024.8.24.0020. Cfe. Doc. Anexo.",Ordinário,33903966000000,"Serviços Judiciários","credor_fb878de6-9ac7-4dea-a2f0-1f5103a817c4.csv",24.93,24.93,24.93,0.0,CREDOR," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gab. Secretaria da Fazenda",Administração,"Administração Geral","OPERAÇÕES ESPECIAIS",1001,"Amortização/juros/Setenças/Ações Judiciais/Aposentados e Pensionistas"," ","OUTRAS DESPESAS CORRENTES","Outros Serviços de Terceiros - Pessoa Jurídica",24.93,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_2301ba6e-e124-4259-882e-d325b0083d63.csv","pagamentos_2e24c231-abc4-4b89-9cb0-0f5ca154248c.csv","dotacaoOrcamentaria_0e4f9874-67b1-4b61-9fcd-2b301b746d18.csv"," ","documentosFiscais_6471a45a-87e3-4496-b949-a794fd70926e.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4383,10720883,"SEC. MUN. DE EDUCAÇÃO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 6/2024",Ordinário,31901101000000,"vencimentos e salários","credor_311cd813-9d19-4f2d-99f5-9c8cc69e9874.csv",6802.21,6802.21,6802.21,0.0,FOLHA," ","Aplicações Diretas",154010700118,"Transferências do FUNDEB - 70%",vinculado," ",Executivo,"Creches e Pré-Escolares",Educação,"Educação Infantil","GESTÃO DE QUALIDADE NO ENSINO",1031,"Creches e Pré-Escolares - Educação Infantil"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",6802.21,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_86f502b2-f402-4668-8eca-1cd584f31b6e.csv","pagamentos_f6d7440d-1c6e-4b31-923d-c2946469993a.csv","dotacaoOrcamentaria_83a781c0-d9dc-4a49-acd2-bd1fb6f390bb.csv"," ","documentosFiscais_b2840ae7-55ee-48b4-ae28-0829fe761857.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4384,10721031,"SEC. MUN. DE EDUCAÇÃO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 6/2024",Ordinário,31909407000000,"Indenização por Demissão de Servidor ou Empregado","credor_057a13d6-fd0b-4ce7-9e36-c40ddf321069.csv",199905.49,199905.49,199905.49,0.0,FOLHA," ","Aplicações Diretas",154010700118,"Transferências do FUNDEB - 70%",vinculado," ",Executivo,FUNDEB,Educação,"Ensino Fundamental","GESTÃO DE QUALIDADE NO ENSINO",1033,"Funcional do FUNDEB (Folha Pagamanento)"," ","PESSOAL E ENCARGOS SOCIAIS","Indenizações e Restituições Trabalhistas",199905.49,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_f069af51-89e2-4159-a0ba-db6129d1e773.csv","pagamentos_a53f2803-6e4f-460d-bc67-367d2a150502.csv","dotacaoOrcamentaria_529237fe-bb9d-4e84-9ae9-d7f02fbf6008.csv"," ","documentosFiscais_52b0838d-ac04-41e4-a13f-5af4170f907f.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4385,10722286,"SEC. MUN. DE EDUCAÇÃO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 6/2024",Ordinário,33904601000000,"Auxilio-Alimentação em Pecúnia","credor_0f113f55-3e24-4044-a2e8-af991f3b7678.csv",4584.66,4584.66,4584.66,0.0,FOLHA," ","Aplicações Diretas",154000000119,"Transferências do FUNDEB - 30%",vinculado," ",Executivo,FUNDEB,Educação,"Ensino Fundamental","GESTÃO DE QUALIDADE NO ENSINO",1033,"Funcional do FUNDEB (Folha Pagamanento)"," ","OUTRAS DESPESAS CORRENTES",Auxílio-Alimentação,4584.66,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_d3c803d3-c06b-49e5-aed0-47d7a8745ae0.csv","pagamentos_2667fb0f-9a03-4cdb-bfc0-31fb972647fe.csv","dotacaoOrcamentaria_3c3f906a-3240-4145-b841-041d1042254e.csv"," ","documentosFiscais_b4110f4d-617f-4253-9eba-54dc8eddbf2f.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4387,10720891,"SEC. MUN. DE EDUCAÇÃO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 6/2024",Ordinário,31901143000000,"13 salário","credor_381608fa-3463-4f96-a286-4d5edfe4dc3f.csv",5352.36,5352.36,5352.36,0.0,FOLHA," ","Aplicações Diretas",154010700118,"Transferências do FUNDEB - 70%",vinculado," ",Executivo,FUNDEB,Educação,"Ensino Fundamental","GESTÃO DE QUALIDADE NO ENSINO",1033,"Funcional do FUNDEB (Folha Pagamanento)"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",5352.36,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_d2d24e64-f5d5-4ec6-8786-063dd586dcd2.csv","pagamentos_0828712e-9e70-4313-983d-b060842ebc8a.csv","dotacaoOrcamentaria_8e33643e-d545-415a-86f0-e6c9f92ed586.csv"," ","documentosFiscais_33c8885c-90a6-4aca-9472-b033681c1c53.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4388,10722286,"SEC. MUN. DE EDUCAÇÃO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 6/2024",Ordinário,33904601000000,"Auxilio-Alimentação em Pecúnia","credor_9d2f053a-b900-4e29-9be9-371e8e8ab246.csv",980.02,980.02,980.02,0.0,FOLHA," ","Aplicações Diretas",154000000119,"Transferências do FUNDEB - 30%",vinculado," ",Executivo,FUNDEB,Educação,"Ensino Fundamental","GESTÃO DE QUALIDADE NO ENSINO",1033,"Funcional do FUNDEB (Folha Pagamanento)"," ","OUTRAS DESPESAS CORRENTES",Auxílio-Alimentação,980.02,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_73cd9943-ec92-4f7b-ad28-1bdbdce584cc.csv","pagamentos_157187ec-0634-496f-8e99-bb51247dba3f.csv","dotacaoOrcamentaria_245a0a2b-89a1-4936-8448-ef4835750de6.csv"," ","documentosFiscais_b433855a-042f-411d-85ed-06b23c11330f.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4389,10720883,"SEC. MUN. DE EDUCAÇÃO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 6/2024",Ordinário,31901101000000,"vencimentos e salários","credor_f391682c-9960-4d15-804b-5bca08af9842.csv",95152.45,95152.45,95152.45,0.0,FOLHA," ","Aplicações Diretas",154010700118,"Transferências do FUNDEB - 70%",vinculado," ",Executivo,FUNDEB,Educação,"Ensino Fundamental","GESTÃO DE QUALIDADE NO ENSINO",1033,"Funcional do FUNDEB (Folha Pagamanento)"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",95152.45,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_a4bba754-f484-49ed-a2c8-9052cc6e51cd.csv","pagamentos_6168c4f2-27a1-4e13-84d2-592175181d13.csv","dotacaoOrcamentaria_510253b0-9eb3-46a4-9d33-8cf2eaee76ad.csv"," ","documentosFiscais_8c2ac7a6-527f-4613-9b97-b5fc1ac7f39f.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4392,10722286,"SEC. MUN. DA FAZENDA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 6/2024",Ordinário,33904601000000,"Auxilio-Alimentação em Pecúnia","credor_07773422-7005-40dd-b95b-1771ce98f891.csv",518.53,518.53,518.53,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gab. Secretaria da Fazenda",Administração,"Administração Geral","GESTÃO FISCAL E FINANCEIRA",1020,"Manut. do Recurso Humanos, Admissões por Concursos, Capacitação Profis."," ","OUTRAS DESPESAS CORRENTES",Auxílio-Alimentação,518.53,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_10e45273-570b-44f4-a193-cdb2df07f742.csv","pagamentos_a5984b79-d150-4351-b483-f58a06295d2e.csv","dotacaoOrcamentaria_39952651-eb10-4076-b4ed-1453832ddc9a.csv"," ","documentosFiscais_febdca55-f88d-4a98-85b7-32f03a5bc51c.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4386,10721031,"SEC. MUN. DE EDUCAÇÃO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 6/2024",Ordinário,31909407000000,"Indenização por Demissão de Servidor ou Empregado","credor_2e2a1ba5-bb18-4c65-91c7-a8d7d9e82cec.csv",40111.97,40111.97,40111.97,0.0,FOLHA," ","Aplicações Diretas",154010700118,"Transferências do FUNDEB - 70%",vinculado," ",Executivo,"Creches e Pré-Escolares",Educação,"Educação Infantil","GESTÃO DE QUALIDADE NO ENSINO",1031,"Creches e Pré-Escolares - Educação Infantil"," ","PESSOAL E ENCARGOS SOCIAIS","Indenizações e Restituições Trabalhistas",40111.97,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_c07f7ffe-0d8c-4281-85d4-57a595005cb2.csv","pagamentos_e27014cf-abbe-408a-83a6-73e8a953c817.csv","dotacaoOrcamentaria_d6dfa196-619a-4572-8c6d-7997b399018e.csv"," ","documentosFiscais_fcf66776-dc82-4183-93f4-0f11fec457eb.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4390,10721031,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 6/2024",Ordinário,31909407000000,"Indenização por Demissão de Servidor ou Empregado","credor_7bd94518-f8f4-4544-83ed-22d29b1af3f2.csv",51373.27,51373.27,51373.27,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Oficinas e Garagens",Administração,"Administração Geral","AVANÇAR CRICIUMA",1083,"Oficinas e Garagens"," ","PESSOAL E ENCARGOS SOCIAIS","Indenizações e Restituições Trabalhistas",51373.27,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_1189997b-cf1a-46e5-8895-0c69c4a2e2bb.csv","pagamentos_df02459c-5978-4402-ad40-883f0b06fe49.csv","dotacaoOrcamentaria_d2ffcd50-6e16-43a1-8efb-f32113bcf4c7.csv"," ","documentosFiscais_7a85d05d-8718-4b05-a00c-86a372775a6c.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4391,10720883,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 6/2024",Ordinário,31901101000000,"vencimentos e salários","credor_185e45d5-2738-465d-8c30-9f44a2c3b41b.csv",6903.84,6903.84,6903.84,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Oficinas e Garagens",Administração,"Administração Geral","AVANÇAR CRICIUMA",1083,"Oficinas e Garagens"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",6903.84,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_06ec348d-134d-4a11-8236-eeac8ec2e3a3.csv","pagamentos_f2a6f60e-f533-4d9b-8aa2-33179c5fdce6.csv","dotacaoOrcamentaria_dfc17422-0516-4d27-96ce-31d5a612ab58.csv"," ","documentosFiscais_954f9367-3a58-4194-994c-32f63e043502.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4393,10720883,"SEC. M. DE INFRAEST.,PLANEJ. E MOBILIDADE URBANA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 6/2024",Ordinário,31901101000000,"vencimentos e salários","credor_555b7984-9190-4c18-a49d-ef20d9a75edb.csv",14190.48,14190.48,14190.48,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,Obras,Urbanismo,"Serviços Urbanos","AVANÇAR CRICIUMA",1073,"Manut. depto de Obras"," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",14190.48,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_ce35f8ac-1923-4fa1-92c4-785e4a74ea8a.csv","pagamentos_31798754-179a-45e7-9cc2-ae40ad6bf2f3.csv","dotacaoOrcamentaria_387ec8ad-9194-496e-822a-a8ee0aae680b.csv"," ","documentosFiscais_226fe958-2be9-4d09-9437-bafe1de5dd83.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4394,10722043,"GABINETE DO PREFEITO","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 6/2024",Ordinário,33901899000000,"Outros Auxílios Financeiros a Estudantes","credor_35cd8996-1ad4-4705-8cb0-e7f1ffa16049.csv",241.51,241.51,241.51,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Diretoria Executiva de Tecnologia de Informação",Administração,"Tecnologia da Informatização","GESTÃO ADMINISTRATIVA",1010,"Manut. da Direitoria de Tecnologia da Informação"," ","OUTRAS DESPESAS CORRENTES","Auxílio Financeiro a Estudantes",241.51,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_577fb91f-08d2-44b8-9165-62fa2ce6b6f4.csv","pagamentos_da6b5f06-8188-4f5c-826d-aa4c37f0793f.csv","dotacaoOrcamentaria_0192655a-1bb8-45c9-8797-a9681451b78e.csv"," ","documentosFiscais_f03bac1e-a71a-4b5a-9c4b-095c4715cd6a.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2024,2024,2024-06-27," ",4395,10720883,"SEC. MUN. DA FAZENDA","PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE RESCISAO 6/2024",Ordinário,31901101000000,"vencimentos e salários","credor_62e34a5d-3b26-4dd8-83bb-7835844ff560.csv",2475.97,2475.97,2475.97,0.0,FOLHA," ","Aplicações Diretas",150000000100,"Recursos Ordinários",Ordinário," ",Executivo,"Gab. Secretaria da Fazenda",Administração,"Administração Geral","GESTÃO FISCAL E FINANCEIRA",1020,"Manut. do Recurso Humanos, Admissões por Concursos, Capacitação Profis."," ","PESSOAL E ENCARGOS SOCIAIS","Vencimentos e Vantagens Fixas - Pessoal Civil",2475.97,0.0,0,0,0,0,0.0,0.0," "," "," ","liquidacoes_2c1a2d4a-48da-458f-8e79-7d7479fa16b2.csv","pagamentos_8b3a7986-02c1-49e0-9c8d-e81e9a90d459.csv","dotacaoOrcamentaria_49d7b465-ea78-4cf7-a213-441870642d65.csv"," ","documentosFiscais_d1843a30-f66e-4d10-8f17-aba10d856ee9.csv"," "," "
