nomeEntidade,ano,descricaoPrograma,descricao,objetivo,descricaoOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,idAcao,descricaoAcao,natureza,idDespesa,numeroElemento,descricaoElemento,descricaoLocalizador,categoriaEconomica,valorOrcado,valorOrcadoAlterado,valorOrcadoAtualizado,valorEmpenhado,valorEmpenhadoAtualizado,valorLiquidado,valorLiquidadoAtualizado,valorALiquidar,valorPago,valorPagoAnulado,valorPagoAtualizado,valorAPagarEmpenhado,valorAPagarLiquidado,"percentualEmpenhadoSobreOrcadoInicial","percentualEmpenhadoSobreOrcadoAtualizado","percentualLiquidadoSobreOrcadoInicial","percentualLiquidadoSobreOrcadoAtualizado","percentualPagoSobreOrcadoInicial","percentualPagoSobreOrcadoAtualizado",fontesRecursos,informacaoPlanejamento,empenhos,suplementacoes,descricaoRecurso
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"CRICIÚMA MAIS SOLIDARIEDADE","Manut. do Fundo do Idoso - Proteção ao Idoso","Promover a proteção social, garantindo a atenção integral a indivíduos e famílias em situação de vulnerabilidade ou risco social, por meio de ações de assistência básica e especial. Fortalecer os serviços, programas, projetos e benefícios socioassistenciais no âmbito do SUAS (Sistema Único de Assistência Social). Desenvolver políticas públicas de habitação social, viabilizando moradia digna à população de baixa renda, por meio da gestão do Fundo Municipal de Habitação e Interesse Social.","GABINETE DO PREFEITO","Proteção ao Idoso / Fundo do Idoso","Assistência Social","Assistência ao Idoso",1014,"Manut. do Fundo do Idoso - Proteção ao Idoso","APLICAÇÕES DIRETAS",52,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",50000,0,50000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_2e380ac1-f760-4754-bed6-6d5f074d2dbe.csv","informacaoPlanejamento_07081d1e-fe5b-42f5-b9b9-fd883766ae8f.csv"," "," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"MAIS GESTÃO CRICIÚMA","Manutenção da Diretoria de Atos Oficiais e Gestão de Pessoas","Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.","GABINETE DO PREFEITO","Diretoria de Atos de Oficiais e Gestão de Pessoas",Administração,"Administração Geral",1246,"Manutenção da Diretoria de Atos Oficiais e Gestão de Pessoas","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",21,44500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",300000,0,300000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_04063376-22cb-4a4c-a1e7-f3a70d633673.csv","informacaoPlanejamento_49081c81-877b-440f-ad2c-391843dc3a4f.csv"," "," "," "
"FUNDO MUNICIPAL DO MEIO AMBIENTE DE CRICIUMA",2026,"CRICIÚMA MAIS VERDE","Manut. do Fundo do Meio Ambiente","Captar e gerir recursos para projetos de preservação ambiental.","FUNDO MUN. DO MEIO AMBIENTE","Fundo Mun. do Meio Ambiente","Gestão Ambiental","Administração Geral",1105,"Manut. do Fundo do Meio Ambiente","APLICAÇÕES DIRETAS",1,33900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DO MEIO AMBIENTE DE CRICIUMA","DESPESAS CORRENTES",50000,0,50000,500.0,500.0,0,0,500.0,0,0,0,500.0,0,1.0,1.0,0.0,0.0,0.0,0.0,"fontesRecursos_387a825a-b022-414a-9fce-a9057a930511.csv","informacaoPlanejamento_e523f450-e2e9-4a1a-ac55-57fb0b08ceb7.csv","empenhos_4331a300-50b2-40b8-a138-dc12340ca27e.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"CRICIÚMA MAIS DESENVOLVIMENTO","Centros Comunitarios","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o Plano Diretor do Município.","SECRETARIA DE INFRAESTRUTURA E OBRAS","Centros Comunitários","Desporto e Lazer",Lazer,1075,"Centros Comunitarios","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",197,33500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",20000,0,20000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_9cbc840b-4797-4c7f-ad6e-84722b65a4cb.csv","informacaoPlanejamento_13ac35b0-c56b-4d54-bb60-ee856f647b2e.csv"," "," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"CRICIÚMA MAIS DEFENSORIA PÚBLICA","Manut. Fundo de Defesa dos Dir. Difusos-FMDD / Procon","Assegurar a adequada representação judicial e extrajudicial do Município, promovendo a legalidade e a segurança jurídica nos atos administrativos. Ampliar o acesso da população a instrumentos de defesa de direitos, especialmente nas relações de consumo, por meio do fortalecimento do PROCON Municipal. Qualificar a atuação da Procuradoria-Geral do Município, promovendo eficiência na análise jurídica, controle da judicialização e orientação técnica às secretarias e órgãos municipais.","PROCURADORIA GERAL DO MUNICIPIO - PGM","PROCON Municipal","Direitos da Cidadania","Direitos Individuais, Coletivos e Difusos",1018,"Manut. Fundo de Defesa dos Dir. Difusos-FMDD / Procon","APLICAÇÕES DIRETAS",68,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",100000,0,100000,2622.5,2622.5,0,0,2622.5,0,0,0,2622.5,0,2.62,2.62,0.0,0.0,0.0,0.0,"fontesRecursos_8cd93853-16f2-48c4-a1d0-adba6425c191.csv","informacaoPlanejamento_11a7d7b9-1f78-410c-8740-b29e31cd28d6.csv","empenhos_77b02e12-8815-44f9-84a3-678ee49a5d83.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"MAIS GESTÃO CRICIÚMA","Participação em Consórcios e Entidades Associativas","Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.","GABINETE DO PREFEITO","Gabinete do Prefeito / Assessoria de Gabinete",Administração,"Administração Geral",1277,"Participação em Consórcios e Entidades Associativas","TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS MEDIANTE CONTRATO DE RATEIO",7,44710000000000,"TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS MEDIANTE CONTRATO DE RATEIO","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",24000,0,24000,12422.06,11525.28,3841.76,3841.76,7683.52,3841.76,0,3841.76,7683.52,0.0,51.76,51.76,16.01,16.01,16.01,624.71,"fontesRecursos_f217f454-83d5-4486-a584-e9d3fa02f148.csv","informacaoPlanejamento_33d6c3af-39c4-4e52-aa9d-96925ad4e8c8.csv","empenhos_ea89c8cf-cfe1-417f-aaa1-1e84cad73f26.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"MAIS GESTÃO CRICIÚMA","Participação em Consórcios e Entidades Associativas","Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.","GABINETE DO PREFEITO","Gabinete do Prefeito / Assessoria de Gabinete",Administração,"Administração Geral",1277,"Participação em Consórcios e Entidades Associativas","TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS MEDIANTE CONTRATO DE RATEIO",4,31710000000000,"TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS MEDIANTE CONTRATO DE RATEIO","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",560000,0,560000,289848.11,268923.14,89641.05,89641.05,179282.09,89641.05,0,89641.05,179282.09,0.0,51.76,51.76,16.01,16.01,16.01,624.71,"fontesRecursos_c38e55c6-b538-49d0-a4ea-5a9219ae9542.csv","informacaoPlanejamento_cb433d93-aab4-483c-b311-044acd3ac573.csv","empenhos_0e09a7eb-f0c9-4875-80a0-2829389e8236.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"MAIS GESTÃO CRICIÚMA","Participação em Consórcios e Entidades Associativas","Planejar e modernizar a administração municipal com dados gerenciais, reduzindo custos.","GABINETE DO PREFEITO","Gabinete do Prefeito / Assessoria de Gabinete",Administração,"Administração Geral",1277,"Participação em Consórcios e Entidades Associativas","TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS MEDIANTE CONTRATO DE RATEIO",6,33710000000000,"TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS MEDIANTE CONTRATO DE RATEIO","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",216000,-78104.85,137895.15,111798.56,103727.5,34575.83,34575.83,69151.67,34575.83,0,34575.83,69151.67,0.0,51.76,81.08,16.01,25.07,16.01,398.82,"fontesRecursos_dbeaa860-cc69-47ea-acb3-c21f51e1c22e.csv","informacaoPlanejamento_4789245f-067c-4bda-8b81-f8b08559495a.csv","empenhos_1c5bc2d3-5d60-4640-a3ac-6d90ef280f75.csv","suplementacoes_45e9a58f-5e1d-44fa-afd1-633b9d01c477.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"CRICIÚMA MAIS DESENVOLVIMENTO","Pontes/Passarelas/Viadutos/Elevados","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o Plano Diretor do Município.","SECRETARIA DE INFRAESTRUTURA E OBRAS","Pontes/Passarelas/Viadutos/Elevados",Urbanismo,"Infra-Estrutura Urbana",1078,"Pontes/Passarelas/Viadutos/Elevados","APLICAÇÕES DIRETAS",169,33900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",2060000,0,2060000,139660.0,139660.0,139660.0,139660.0,0.0,139660.0,0,139660.0,0.0,0.0,6.78,6.78,6.78,6.78,6.78,1475.01,"fontesRecursos_a1f7458c-9979-419c-b0b7-2c54a84ad1d3.csv","informacaoPlanejamento_6176ac7d-d65c-4842-9b1c-509ba3e92843.csv","empenhos_c2af1ec6-c922-418c-9720-9ecae9e823c3.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"PROTEÇÃO INTEGRADA","Manut. do Convênio Policia Militar","Integrar a atuação municipal às forças estaduais de segurança - Polícia Militar, Polícia Civil e Corpo de Bombeiros - por meio da manutenção e ampliação de convênios, intensificando o policiamento ostensivo, mantendo a segurança, qualificando a investigação, reduzindo índices de criminalidade e o tempo médio de resposta a incêndios e outras emergências. Em paralelo, coordenar em com a União os serviços relacionados ao alistamento militar obrigatório; universalizando o  alistamento, sanando pendências, modernizando processos e difundindo o civismo entre a juventude.","SEC. MUN. DA FAZENDA","Convênio Polícia Militar","Segurança Pública",Policiamento,1027,"Manut. do Convênio Policia Militar","TRANSFERÊNCIAS A ESTADOS E AO DISTRITO FEDERAL",91,33300000000000,"TRANSFERÊNCIAS A ESTADOS E AO DISTRITO FEDERAL","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS CORRENTES",150000,-700,149300,36234.8,36234.8,36234.8,36234.8,0.0,36234.8,0,36234.8,0.0,0.0,24.16,24.27,24.16,24.27,24.16,412.03,"fontesRecursos_0033d70c-666b-4b64-b326-fb45d0e93b8e.csv","informacaoPlanejamento_9b45e1fb-5a62-4e03-a78d-1dc9a5bdaa2f.csv","empenhos_2abe4373-a9fe-478b-9c4d-73f595330293.csv","suplementacoes_2c848058-4e44-407c-859a-77861aaf248c.csv"," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS ATENÇÃO PRIMÁRIA EM SAÚDE - APS","Programa de Agentes Comunitários de Saúde - PACS","Ampliar e qualificar o acesso da atenção primária em saúde aos usuários do sistema público de saúde.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1051,"Programa de Agentes Comunitários de Saúde - PACS","APLICAÇÕES DIRETAS",30,31900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",18600000,0,18600000,1811123.12,1811123.12,1811123.12,1811123.12,0.0,1811123.12,0,1811123.12,0.0,0.0,9.74,9.74,9.74,9.74,9.74,1026.99,"fontesRecursos_c169d7b4-1d0d-4539-9774-9fb1b16535cc.csv","informacaoPlanejamento_6781f798-6752-4d38-9a3b-a17889dadb2a.csv","empenhos_3035a248-fc34-4224-a063-8aa24ea644d1.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS ATENÇÃO PRIMÁRIA EM SAÚDE - APS","Unidades básicas de saúde - UBS","Ampliar e qualificar o acesso da atenção primária em saúde aos usuários do sistema público de saúde.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1050,"Unidades básicas de saúde - UBS","APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL",25,31910000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",7000000,-50000,6950000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_f2329224-403f-4c41-ac3f-b537ef272a65.csv","informacaoPlanejamento_0c0ad477-fde6-42db-a68b-c51c4bbe85a1.csv"," ","suplementacoes_3b7156a8-8baf-4da4-b62b-1946e488ae4a.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"CRICIÚMA MAIS SOLIDARIEDADE","Manut. do Fundo do Idoso - Proteção ao Idoso","Promover a proteção social, garantindo a atenção integral a indivíduos e famílias em situação de vulnerabilidade ou risco social, por meio de ações de assistência básica e especial. Fortalecer os serviços, programas, projetos e benefícios socioassistenciais no âmbito do SUAS (Sistema Único de Assistência Social). Desenvolver políticas públicas de habitação social, viabilizando moradia digna à população de baixa renda, por meio da gestão do Fundo Municipal de Habitação e Interesse Social.","GABINETE DO PREFEITO","Proteção ao Idoso / Fundo do Idoso","Assistência Social","Assistência ao Idoso",1014,"Manut. do Fundo do Idoso - Proteção ao Idoso","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",51,44500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",3000000,0,3000000,1259684.37,1259684.37,1259684.37,1259684.37,0.0,1259684.37,0,1259684.37,0.0,0.0,41.99,41.99,41.99,41.99,41.99,238.15,"fontesRecursos_6fe3e1fe-7d63-44dd-b622-265251c5c1a9.csv","informacaoPlanejamento_7774940a-92cb-4c17-8ac6-a0077e1846e4.csv","empenhos_ef179fb9-f4c8-4303-8007-a0d3a4e1a7fc.csv"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"GESTÃO EFICIENTE COM FOCO NA APRENDIZAGEM","Unidades Escolares - Ensino Fundamental","Garantir o acesso, a permanência e a aprendizagem de qualidade no Ensino Fundamental, com foco na alfabetização na idade certa, na recomposição das aprendizagens e na elevação dos indicadores de desempenho educacional do município.","SEC. MUN. DE EDUCAÇÃO","Unidades Escolares",Educação,"Ensino Fundamental",1032,"Unidades Escolares - Ensino Fundamental","TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS",117,44500000000000,"TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",2100000,-30000,2070000,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,"fontesRecursos_de266f04-48a7-4b06-8470-0b80ba4003e0.csv","informacaoPlanejamento_e1525cb7-97f3-4f58-aa70-5383f968ad4c.csv"," ","suplementacoes_cc1fe7dd-2741-4b2c-a04d-6996bc50914f.csv"," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"CRICIÚMA MAIS DESENVOLVIMENTO","Pontes/Passarelas/Viadutos/Elevados","Elaborar projetos arquitetônicos, urbanísticos e geométricos (rodoviários) de espaços públicos; Revisar e regulamentar constantemente a legislação urbanística do Plano Diretor; Executar obras de edificações e espaços públicos de interesse da coletividade. Garantir o desenvolvimento econômico do município por meio de execução de obras significativas ao crescimento urbano.Tornar à cidade mais humanizada, bonita e agradável de se viver, sempre em conformidade com o Plano Diretor do Município.","SECRETARIA DE INFRAESTRUTURA E OBRAS","Pontes/Passarelas/Viadutos/Elevados",Urbanismo,"Infra-Estrutura Urbana",1078,"Pontes/Passarelas/Viadutos/Elevados","APLICAÇÕES DIRETAS",170,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",6530000,1.107655659E7,1.760655659E7,8530000.0,8530000.0,11365.98,11365.98,8518634.02,154.21,0,154.21,8529845.79,11211.77,130.63,48.45,0.17,0.06,0.0,1.141725996E7,"fontesRecursos_8177166d-ae6c-4614-a84e-5890934e8c7f.csv","informacaoPlanejamento_e1258aa6-ebfa-49c3-a7e9-bca48482a9c6.csv","empenhos_55977277-54b7-401e-a8ce-070c60abd910.csv"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS AÇÕES DE VIGILÂNCIA EM SAÚDE","Vigilância Epidemiologia","Controle e prevenção de doenças e agravos à saúde da população, ampliando a capacidade técnica da Vigilância em Saúde, assegurando a efetividade das ações de monitoramento.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Vigilância Epidemiológica",1052,"Vigilância Epidemiologia","APLICAÇÕES DIRETAS",89,44900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS DE CAPITAL",25000,-5000,20000,3500.0,3500.0,3500.0,3500.0,0.0,3500.0,0,3500.0,0.0,0.0,14.0,17.5,14.0,17.5,14.0,571.43,"fontesRecursos_d00a56e7-e14a-44e4-8e58-8fc3000a0d4f.csv","informacaoPlanejamento_f2099ac4-3448-43c4-9eac-87fb475d6f48.csv","empenhos_d6806ec3-1958-4f49-bba6-90e1fdc14d74.csv","suplementacoes_3cd700bc-9581-4b30-8671-1a164456acf8.csv","Recursos não Vinculados de Impostos - Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS AÇÕES DE VIGILÂNCIA EM SAÚDE","Vigilância Sanitária","Controle e prevenção de doenças e agravos à saúde da população, ampliando a capacidade técnica da Vigilância em Saúde, assegurando a efetividade das ações de monitoramento.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Vigilância Sanitária",1049,"Vigilância Sanitária","APLICAÇÕES DIRETAS",84,44900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS DE CAPITAL",40000,-18250,21750,1750.0,1750.0,1750.0,1750.0,0.0,1750.0,0,1750.0,0.0,0.0,4.38,8.05,4.38,8.05,4.38,1242.86,"fontesRecursos_02d1ada9-5e31-4d82-928b-a71a9ddcc42b.csv","informacaoPlanejamento_f2082af4-770e-4ae6-9faa-6f0c022a73a6.csv","empenhos_2e6c900f-a592-4130-a086-6e02b47acd0f.csv","suplementacoes_1a9aa7be-6d42-44f0-8af0-47ad24642da7.csv","Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Estruturação da Rede de Serviços Públicos de Saúde"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS REDE DE URGÊNCIA E EMERGÊNCIA - RUE","Unidades de Pronto Atendimento","Com intuito de atender rapidamente às demandas de saúde com riscos à vida da população, e Garantir a organização eficiente da Rede de Urgência e Emergência, com profissionais capacitados, equipamentos adequados e processos integrados.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1048,"Unidades de Pronto Atendimento","APLICAÇÕES DIRETAS",75,44900000000000,"APLICAÇÕES DIRETAS","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS DE CAPITAL",570000,435000,1005000,980000.0,735000.0,245000.0,245000.0,490000.0,245000.0,0,245000.0,490000.0,0.0,171.93,97.51,42.98,24.38,42.98,410.2,"fontesRecursos_cf14fd88-0759-4045-ac8e-205cbb497810.csv","informacaoPlanejamento_b3f713eb-963c-4fbe-b335-fcded31c46db.csv","empenhos_8df352fe-8829-40cc-91c7-965d9a2c4822.csv","suplementacoes_ab9cf9bb-b020-43fb-abef-61d0eb794cd8.csv","Recursos não Vinculados de Impostos - Saúde"
"PREFEITURA MUNICIPAL DE CRICIUMA",2026,"GESTÃO DA QUALIDADE NA EDUCAÇÃO INFANTIL","Convênios com Entidades Educacionais","Assegurar o desenvolvimento integral das crianças na Educação Infantil, por meio da qualificação pedagógica, da ampliação da infraestrutura e da gestão equitativa da oferta de vagas, garantindo acesso, qualidade e equidade no atendimento.","SEC. MUN. DE EDUCAÇÃO","Unidades Escolares",Educação,"Educação Infantil",1039,"Convênios com Entidades Educacionais","APLICAÇÕES DIRETAS",123,44900000000000,"APLICAÇÕES DIRETAS","PREFEITURA MUNICIPAL DE CRICIUMA","DESPESAS DE CAPITAL",1650000,0,1650000,450000.0,300000.0,250000.0,250000.0,50000.0,250000.0,0,250000.0,50000.0,0.0,27.27,27.27,15.15,15.15,15.15,660.0,"fontesRecursos_b5ca0446-b39d-4cf3-b066-7cbed0926052.csv","informacaoPlanejamento_d38b6803-26ce-48e2-ae80-645ac347774b.csv","empenhos_a42f1b14-accc-4d65-8a91-e332f3f81021.csv"," ","Outras Transferências de Recursos do FNDE"
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",2026,"CRICIÚMA MAIS SAÚDE","Manutenção do Fundo Municipal de Saúde","Garantir a implementação articulada e contínua das ações de promoção, prevenção e atenção curativa no âmbito do sistema municipal de saúde, com ênfase na Atenção Primária por meio da Estratégia Saúde da Família, e no fortalecimento da rede de saúde, assegurando a integralidade, qualidade e eficiência dos serviços para o atendimento integral da população.","FUNDO MUNICIPAL DE SAÚDE","Fundo Mun. de Saúde",Saúde,"Atenção Básica",1045,"Manutenção do Fundo Municipal de Saúde","APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D",6,33930000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO DE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL COM CONSÓRCIO PÚBLICO D","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA","DESPESAS CORRENTES",100000,0,100000,9373.26,9373.26,0,0,9373.26,0,0,0,9373.26,0,9.37,9.37,0.0,0.0,0.0,0.0,"fontesRecursos_985180bb-b867-49c3-98a1-acb69e831813.csv","informacaoPlanejamento_cba33b42-4e2f-4ce8-9230-a17e439ce6e4.csv","empenhos_33961428-25bf-4b4c-9e2a-26ff8b7ff5ed.csv"," ","Recursos não Vinculados de Impostos - Saúde"
